Tweet id,Tweet permalink,Tweet text,time (utc),date (cst),"score (10x user profile click, 5x retweet, 7x reply, 1x favorite, 1x url click, 1x detail expand)",Followers (est),impressions,engagements,engagement rate,retweets,replies,favorites,user profile clicks,url clicks,hashtag clicks,detail expands,time of day,day of week,char length (not including url),topic:technology?,topic:privacy?,topic:data?,topic:education?,content type: website?,content type: blog?,content type: article?,content type: video?,content source,number of hashtags,#edchat?,#edtech?,#dataforstudents?,#eddata or #educationdata?,conference related?,image?,11-noon Tuesday?,url?,quotation?,questionmark?,people count,people:news,people:author,people:other,hand scored?,normalization factor,normalized score,standard deviation,promoted impressions,promoted engagements,promoted engagement rate,promoted retweets,promoted replies,promoted favorites,promoted user profile clicks,promoted url clicks,promoted hashtag clicks,promoted detail expands,promoted permalink clicks,promoted embedded media clicks,promoted app opens,promoted app installs,promoted follows,promoted email tweet,promoted dial phone,promoted video views
5.30E+17,https://twitter.com/Learnmetrics/status/530438524844376065,#personalizedlearning through smart data. Find Learnmetrics at booth 704! #dataforstudents | #iNACOL14,2014-11-06 19:16 +0000,11/6/14,1,445,156,1,0.006410256,0,0,1,0,0,0,0,14:16,Thursday,102,,,,,,,,,,3,FALSE,FALSE,TRUE,FALSE,,,FALSE,FALSE,FALSE,FALSE,0,,,,,0.85689305,1,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.30E+17,https://twitter.com/Learnmetrics/status/530431208854142976,Simplify your data. Visit Learnmetrics at booth 704! | #iNACOL14 | #dataforstudents | http://t.co/cNBMWGMBkx,2014-11-06 18:47 +0000,11/6/14,7,445,318,4,0.012578616,1,0,2,0,0,1,0,13:47,Thursday,85,,,,,,,,,,2,FALSE,FALSE,TRUE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.85689305,6,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.30E+17,https://twitter.com/Learnmetrics/status/530131461102632960,Learn more about your School Data Report Card at booth 704 #iNACOL14 |Sign up: http://t.co/IOmCRFbXrV | #DataForStudents | #BlendedLearning,2014-11-05 22:56 +0000,11/5/14,1,445,159,1,0.006289308,0,0,0,0,1,0,0,17:56,Wednesday,78,,,,,,,,,,3,FALSE,FALSE,TRUE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.85689305,1,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.30E+17,https://twitter.com/Learnmetrics/status/530120565940817920,"Also an important question: What is the product's data quality, is it actionable? Find Learnmetrics at booth 704 #iNACOL14 #CourseAccess",2014-11-05 22:12 +0000,11/5/14,10,445,169,1,0.00591716,0,0,0,1,0,0,0,17:12,Wednesday,136,,,,,,,,,,2,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,TRUE,0,,,,,0.85689305,9,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.30E+17,https://twitter.com/Learnmetrics/status/530084375485231104,Integrate all your #blendedlearning tools simply with Learnmetrics at booth 704 #iNACOL14 #blendedjourney,2014-11-05 19:48 +0000,11/5/14,13,445,214,7,0.03271028,0,0,0,1,0,2,3,14:48,Wednesday,105,,,,,,,,,,3,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,0,,,,,0.85689305,11,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.30E+17,https://twitter.com/Learnmetrics/status/530081691239739392,What_Ñés the data quality of your favorite educational products? Visit Learnmetrics at booth 704 to find out! #dataforstudents #iNACOL14,2014-11-05 19:38 +0000,11/5/14,1,445,172,1,0.005813953,0,0,0,0,0,0,1,14:38,Wednesday,136,,,,,,,,,,2,FALSE,FALSE,TRUE,FALSE,,,FALSE,FALSE,FALSE,TRUE,0,,,,,0.85689305,1,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.30E+17,https://twitter.com/Learnmetrics/status/529723239963324416,Looking forward to an exciting week at @NACOL See what we've been up to! http://t.co/taS8GkUmBA #eddata #iNACOL14,2014-11-04 19:53 +0000,11/4/14,16,444,200,7,0.035,0,0,3,1,1,0,2,14:53,Tuesday,72,,,,,,,,,,2,FALSE,FALSE,FALSE,TRUE,,,FALSE,TRUE,FALSE,FALSE,1,,,,,0.85747716,14,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.30E+17,https://twitter.com/Learnmetrics/status/529690996230348800,"Be an informed thought leader, we help you use your data to support your students http://t.co/Sm7uOr0wch #dataforstudents #edchat",2014-11-04 17:45 +0000,11/4/14,33,444,313,8,0.025559105,2,0,2,2,1,1,0,12:45,Tuesday,81,,,,,,,,,,2,TRUE,FALSE,TRUE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.85747716,28,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.29E+17,https://twitter.com/Learnmetrics/status/529442957670514688,Find simple solutions for your school with Learnmetrics http://t.co/2JEG90t1kB #dataforstudents #edtechchat,2014-11-04 01:20 +0000,11/3/14,1,444,201,1,0.004975124,0,0,0,0,1,0,0,20:20,Monday,55,,,,,,,,,,2,FALSE,TRUE,TRUE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.85747716,1,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.29E+17,https://twitter.com/Learnmetrics/status/529441675027169280,"Simple solutions are often overlooked in favor of more complicated, interesting interventions http://t.co/LC9OZLKI1O #edtechchat",2014-11-04 01:15 +0000,11/3/14,24,444,313,7,0.022364217,2,0,1,1,3,0,0,20:15,Monday,93,,,,,,,,,,1,FALSE,TRUE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.85747716,21,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.29E+17,https://twitter.com/Learnmetrics/status/529319726057811968,"_ÑÒWhen it comes time for the tests you_Ñére not like, _ÑÉEek! _ÑÓ what?_Ñé_Ñ http://t.co/ujjh5fQYv2 #dataforstudents #edchat",2014-11-03 17:10 +0000,11/3/14,7,444,203,3,0.014778325,1,0,2,0,0,0,0,12:10,Monday,78,,,,,,,,,,2,TRUE,FALSE,TRUE,FALSE,,,FALSE,TRUE,FALSE,TRUE,0,,,,,0.85747716,6,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.28E+17,https://twitter.com/Learnmetrics/status/528245466019147776,"Caine's Arcade, always motivational! http://t.co/kRWPna54Jk",2014-10-31 18:01 +0000,10/31/14,8,442,159,4,0.025157233,1,0,2,0,0,0,1,13:01,Friday,36,,,,,,,,,,0,FALSE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.85864538,7,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.28E+17,https://twitter.com/Learnmetrics/status/527856295546994688,A little history of life long learning http://t.co/rZPKdvnqkx,2014-10-30 16:15 +0000,10/30/14,4,441,122,4,0.032786885,0,0,0,0,2,0,2,11:15,Thursday,38,,,,,,,,,,0,FALSE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.85922949,3,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.28E+17,https://twitter.com/Learnmetrics/status/527855069388349441,"At Learnmetrics we're always learning http://t.co/o8UXz1DtNe, great list for all levels!",2014-10-30 16:10 +0000,10/30/14,1,441,120,1,0.008333333,0,0,0,0,0,0,1,11:10,Thursday,37,,,,,,,,,,0,FALSE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.85922949,1,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.28E+17,https://twitter.com/Learnmetrics/status/527532921096523778,Valuble attributes to foster in our students http://t.co/lR4tH9eAwp,2014-10-29 18:50 +0000,10/29/14,11,441,123,2,0.016260163,0,0,0,1,1,0,0,13:50,Wednesday,44,,,,,,,,,,0,FALSE,FALSE,FALSE,FALSE,,,TRUE,TRUE,FALSE,FALSE,0,,,,,0.85922949,9,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.27E+17,https://twitter.com/Learnmetrics/status/527493970713403392,"""The value of data isn_Ñét in its collection but in its use"" http://t.co/kXYXRUk9T4 #dataforstudents",2014-10-29 16:15 +0000,10/29/14,6,441,213,2,0.009389671,1,0,0,0,1,0,0,11:15,Wednesday,60,,,,,,,,,,1,FALSE,FALSE,TRUE,FALSE,,,TRUE,TRUE,TRUE,FALSE,0,,,,,0.85922949,5,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.27E+17,https://twitter.com/Learnmetrics/status/527131509380370432,"Interesting follow up to last tweet ""As teachers we cannot see everything; we cannot be everywhere"" http://t.co/lB3B75KCJp #dataforstudents",2014-10-28 16:15 +0000,10/28/14,0,440,147,0,0,0,0,0,0,0,0,0,11:15,Tuesday,99,,,,,,,,,,1,FALSE,FALSE,TRUE,FALSE,,,FALSE,TRUE,TRUE,FALSE,0,,,,,0.8598136,0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.27E+17,https://twitter.com/Learnmetrics/status/527128212393197569,Bring to light the need for instructional innovation quickly with data http://t.co/nDxb9LWeWE #dataforstudents http://t.co/SE3QEePcnA,2014-10-28 16:02 +0000,10/28/14,2,440,143,2,0.013986014,0,0,1,0,1,0,0,11:02,Tuesday,70,,,,,,,,,,1,FALSE,FALSE,TRUE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.8598136,2,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.27E+17,https://twitter.com/Learnmetrics/status/526774089571397632,"5 Tips for effective data use. Tip 3: ""Use the right data at the right time, routinely"" http://t.co/cKdTmRDxLm #dataforstudents",2014-10-27 16:35 +0000,10/27/14,3,440,158,3,0.018987342,0,0,1,0,2,0,0,11:35,Monday,87,,,,,,,,,,1,FALSE,FALSE,TRUE,FALSE,,,FALSE,TRUE,TRUE,FALSE,0,,,,,0.8598136,3,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.22E+17,https://twitter.com/Learnmetrics/status/522429029530738688,http://t.co/A9mttvzZA6 11 Ways to Make Data Analytics Work for K-12 #dataforstudents,2014-10-15 16:49 +0000,10/15/14,22,433,309,5,0.01618123,2,0,1,1,1,0,0,11:49,Wednesday,84,,,,,,,,,,1,FALSE,FALSE,TRUE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.86390237,19,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.22E+17,https://twitter.com/Learnmetrics/status/522070778129690624,Our CEO @JulianMiller at the ribbon cutting for our new office at @1871Chicago http://t.co/IE64zlR0Ar,2014-10-14 17:05 +0000,10/14/14,11,432,452,6,0.013274336,0,0,1,1,0,0,0,12:05,Tuesday,78,,,,,,,,,,0,FALSE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,2,,,,,0.86448648,10,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.20E+17,https://twitter.com/Learnmetrics/status/519887815174545408,The Student Privacy Pledge is a valuable step for #dataforstudents http://t.co/ojNXLoqx0x,2014-10-08 16:31 +0000,10/8/14,1,429,222,1,0.004504505,0,0,1,0,0,0,0,11:31,Wednesday,66,,,,,,,,,,1,FALSE,FALSE,TRUE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.86623881,1,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.20E+17,https://twitter.com/Learnmetrics/status/519880509196103680,We're excited to be part of the Student Privacy Pledge! http://t.co/VcajVZ1HGa #dataforstudents,2014-10-08 16:02 +0000,10/8/14,1,429,208,1,0.004807692,0,0,0,0,1,0,0,11:02,Wednesday,55,,,,,,,,,,1,FALSE,FALSE,TRUE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.86623881,1,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.17E+17,https://twitter.com/Learnmetrics/status/516624730271805440,"Make #dataforstudents a priority at your school too, sign up for a demo http://t.co/dfAmOxgbik",2014-09-29 16:25 +0000,9/29/14,2,424,230,2,0.008695652,0,0,0,0,1,0,1,11:25,Monday,71,,,,,,,,,,1,FALSE,FALSE,TRUE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.86915936,2,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.17E+17,https://twitter.com/Learnmetrics/status/516622230521151488,The value of #dataforstudents: http://t.co/D78kCmIOUf,2014-09-29 16:15 +0000,9/29/14,38,424,318,7,0.022012579,1,0,2,3,0,0,1,11:15,Monday,30,,,,,,,,,,1,FALSE,FALSE,TRUE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.86915936,33,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.16E+17,https://twitter.com/Learnmetrics/status/515516981500731393,"Schools need to view data from ""separate digital programs in a user-friendly dashboard"" #dataforstudents http://t.co/3Ph2z3khjl",2014-09-26 15:03 +0000,9/26/14,1,422,219,1,0.00456621,0,0,1,0,0,0,0,10:03,Friday,104,,,,,,,,,,1,FALSE,FALSE,TRUE,FALSE,,,TRUE,TRUE,TRUE,FALSE,0,,,,,0.87032758,1,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.15E+17,https://twitter.com/Learnmetrics/status/514523450992377859,We're here to make your data lives easier http://t.co/97Z6vXjGu1 #dataforstudents,2014-09-23 21:15 +0000,9/23/14,1,420,244,1,0.004098361,0,0,0,0,0,0,1,16:15,Tuesday,41,,,,,,,,,,1,FALSE,FALSE,TRUE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.8714958,1,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.14E+17,https://twitter.com/Learnmetrics/status/514451765492989952,"So many data sources, no simple way to analyse http://t.co/meKezB8B97 from Schools and Software whitepaper #dataforstudents #edchat",2014-09-23 16:30 +0000,9/23/14,7,420,334,4,0.011976048,1,0,1,0,1,0,0,11:30,Tuesday,46,,,,,,,,,,2,TRUE,FALSE,TRUE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.8714958,6,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.14E+17,https://twitter.com/Learnmetrics/status/514157463818739712,"""Children must be taught how to think, not what to think."" - Margaret Mead #dataforstudents",2014-09-22 21:01 +0000,9/22/14,36,420,466,7,0.015021459,3,0,1,2,0,1,0,16:01,Monday,91,,,,,,,,,,1,FALSE,FALSE,TRUE,FALSE,,,FALSE,FALSE,TRUE,FALSE,0,,,,,0.8714958,31,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.14E+17,https://twitter.com/Learnmetrics/status/514100635470671873,Sign up for a demo on our new website! http://t.co/svfDDueSXF,2014-09-22 17:15 +0000,9/22/14,24,420,425,11,0.025882353,1,0,0,1,8,0,1,12:15,Monday,38,,,,,,,,,,0,FALSE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.8714958,21,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5.14E+17,https://twitter.com/Learnmetrics/status/514074261959737344,We_Ñéve got a brand new website! Head over to http://t.co/lNkjNl2MWe to check it out!,2014-09-22 15:30 +0000,9/22/14,18,420,265,10,0.037735849,2,0,2,0,4,0,2,10:30,Monday,45,,,,,,,,,,0,FALSE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.8714958,16,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4.86E+17,https://twitter.com/Learnmetrics/status/486268059574104064,http://t.co/OREXlQ1U0Y,2014-07-07 21:58 +0000,7/7/14,3,375,244,3,0.012295082,0,0,0,0,3,0,0,16:58,Monday,22,,,,,,,,,,0,FALSE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,,0.89778075,3,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4.72E+17,https://twitter.com/Learnmetrics/status/471800040139153408,"Our team is learning about the amazing work @NFTEChicago is doing, from the students directly! #sharpcrowd",2014-05-28 23:47 +0000,5/28/14,8,352,190,2,0.010526316,0,1,1,0,0,0,0,18:47,Wednesday,106,,,,,,,,,,1,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,1,,,,,0.91121528,7,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4.52E+17,https://twitter.com/Learnmetrics/status/451514098774056960,Thanks for the support Chicago! We are feeling the @1871Chicago love @DEMO and we've only just begun.,2014-04-03 00:18 +0000,4/2/14,14,320,45,6,0.133333333,2,0,4,0,0,0,0,19:18,Wednesday,101,,,,,,,,,,0,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,2,,,,,0.9299068,13,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4.44E+17,https://twitter.com/Learnmetrics/status/444257247766388736,Learning from the best at @Educelerate. Impressive panel! cc: @CNyren http://t.co/eP6cPpsE6s,2014-03-13 23:42 +0000,3/13/14,32,308,420,7,0.016666667,4,0,1,1,0,0,1,18:42,Thursday,69,,,,,,,,,,0,FALSE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,2,,,,,0.93691612,30,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4.26E+17,https://twitter.com/Learnmetrics/status/426043161509912576,live @Google Hangout of tomorrow's #Educelerate #TeacherTechTalk Meetup with @EdReachUs available at http://t.co/wuQE5Yfn7J,2014-01-22 17:26 +0000,1/22/14,0,279,0,0,0,0,0,0,0,0,0,0,12:26,Wednesday,100,,,,,,,,,,2,FALSE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,2,,,,,0.95385531,0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4.24E+17,https://twitter.com/Learnmetrics/status/424290209124327424,"Thanks @ChicagoBlueSky for the mention! MT "" 'build a better world' http://t.co/IXR26nrZWW """,2014-01-17 21:20 +0000,1/17/14,0,277,0,0,0,0,0,0,0,0,0,0,16:20,Friday,67,,,,,,,,,,0,FALSE,FALSE,FALSE,FALSE,,,TRUE,TRUE,TRUE,FALSE,1,,,,,0.95502353,0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4.21E+17,https://twitter.com/Learnmetrics/status/421039964009553920,"Technology increases teacher development MT ""@MetaMetrics_Inc: How some educators use Twitter http://t.co/HK03oYhjJp @NPR #edchat""",2014-01-08 22:05 +0000,1/8/14,0,271,0,0,0,0,0,0,0,0,0,0,17:05,Wednesday,93,X,,,X,,,X,,StateImpact,1,TRUE,FALSE,FALSE,FALSE,,,FALSE,TRUE,TRUE,FALSE,2,X,,X,X,0.95852819,0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4.16E+17,https://twitter.com/Learnmetrics/status/415513649114259456,Happy holidays from all of us at Learnmetrics!,2013-12-24 16:05 +0000,12/24/13,0,263,0,0,0,0,0,0,0,0,0,0,11:05,Tuesday,46,,,,,,,,,,0,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,0,,,,X,0.96320107,0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4.14E+17,https://twitter.com/Learnmetrics/status/414197345191202816,Teachers we're getting ready to announce something exciting for your #classroom stay tuned!,2013-12-21 00:55 +0000,12/20/13,0,260,0,0,0,0,0,0,0,0,0,0,19:55,Friday,91,,,,X,,,,,,1,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,0,,,,X,0.9649534,0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4.14E+17,https://twitter.com/Learnmetrics/status/414182186888085504,Teachers you do not want to miss this: an #edtech tool you can use. Retweet this for exclusive access,2013-12-20 23:55 +0000,12/20/13,0,260,0,0,0,0,0,0,0,0,0,0,18:55,Friday,101,X,,,X,,,,,,1,FALSE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,0,,,,X,0.9649534,0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4.14E+17,https://twitter.com/Learnmetrics/status/414167100656459780,"Teachers, we've got something something exciting for your #classroom is headed your way over winter break",2013-12-20 22:55 +0000,12/20/13,0,260,0,0,0,0,0,0,0,0,0,0,17:55,Friday,105,,,,X,,,,,,1,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,0,,,,X,0.9649534,0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4.13E+17,https://twitter.com/Learnmetrics/status/413082585661988864,Question: Who are the best #edtech people to follow?,2013-12-17 23:05 +0000,12/17/13,0,259,0,0,0,0,0,0,0,0,0,0,18:05,Tuesday,52,X,,,X,,,,,,1,FALSE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,TRUE,0,,,,X,0.96553751,0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4.12E+17,https://twitter.com/Learnmetrics/status/411607727862202368,Trends towards scalable personalized learning with technology | eSchool News | eSchool News | 2 http://t.co/biGenU8xqJ,2013-12-13 21:25 +0000,12/13/13,0,256,0,0,0,0,0,0,0,0,0,0,16:25,Friday,95,X,,,X,,,X,,eSchool News,0,FALSE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,X,0.96728984,0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4.11E+17,https://twitter.com/Learnmetrics/status/410540747130404864,Great session on media by @McGrathComm Thanks @TheImpactEngine w/ @JailEducation @Smart_Gardener @MealSharing http://t.co/3JbaUrnZYI,2013-12-10 22:45 +0000,12/10/13,2,255,0,2,0,0,0,2,0,0,0,0,17:45,Tuesday,109,,,,,,,,,,0,FALSE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,5,,,X,X,0.96787395,2,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4.11E+17,https://twitter.com/Learnmetrics/status/410513103827501056,"#Inspiration MT ""@embarcchicago 'Education is the most powerful weapon which you can use to change the world' -The great Nelson Mandela""",2013-12-10 20:55 +0000,12/10/13,5,255,0,1,0,1,0,0,0,0,0,0,15:55,Tuesday,136,,,,X,,,,,,1,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,TRUE,FALSE,1,,,X,X,0.96787395,5,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4.10E+17,https://twitter.com/Learnmetrics/status/410103639869751297,"""...go beyond just monitoring data and build it into workflows"" http://t.co/Td3a15BlvE",2013-12-09 17:48 +0000,12/9/13,0,254,0,0,0,0,0,0,0,0,0,0,12:48,Monday,63,,,X,,,,X,,Venture Beat,0,FALSE,FALSE,FALSE,FALSE,,,TRUE,TRUE,TRUE,FALSE,0,,,,X,0.96845806,0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4.05E+17,https://twitter.com/Learnmetrics/status/405393045119860736,University of California Student Senate Submits Bill Stating Student Information Systems Must Have API http://t.co/p9xte9jrHa,2013-11-26 17:50 +0000,11/26/13,1,247,0,1,0,0,0,1,0,0,0,0,12:50,Tuesday,102,X,,X,X,,X,,,,0,FALSE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,X,0.97254683,1,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4.05E+17,https://twitter.com/Learnmetrics/status/405374167807426560,MOOC Attrition Rates -- Running the Numbers | Jonathan Haber http://t.co/RYAIT1EuOh,2013-11-26 16:35 +0000,11/26/13,0,247,0,0,0,0,0,0,0,0,0,0,11:35,Tuesday,60,,,,X,,,X,,Huffington Post,0,FALSE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,X,0.97254683,0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4.05E+17,https://twitter.com/Learnmetrics/status/405025211466403840,___ This is why we're waging war on report cards - YouTube http://t.co/eJ8fPBNPj6,2013-11-25 17:28 +0000,11/25/13,1,246,0,1,0,0,0,1,0,0,0,0,12:28,Monday,58,,,,X,,,,X,,0,FALSE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,X,0.97313094,1,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4.01E+17,https://twitter.com/Learnmetrics/status/400658184194768896,Check out our interview with the folks from @BootstrappingIA about what we do @Learnmetrics http://t.co/7Kjcdv5G8l,2013-11-13 16:15 +0000,11/13/13,0,239,0,0,0,0,0,0,0,0,0,0,11:15,Wednesday,91,,,,X,,X,,,,0,FALSE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,2,,,X,X,0.97721971,0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3.98E+17,https://twitter.com/Learnmetrics/status/397503091089866752,Bravo Google!!! Google Connected Classrooms http://t.co/KUbzOx87F0,2013-11-04 23:18 +0000,11/4/13,0,234,0,0,0,0,0,0,0,0,0,0,18:18,Monday,43,X,,,X,X,,,,,0,FALSE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,0,,,,X,0.98014026,0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3.95E+17,https://twitter.com/Learnmetrics/status/395251592599203840,Canvas by @Instructure wants to reward #k12 and #highered innovators with $100k in grant money. Submit your idea now: http://t.co/8baYxbvsZM,2013-10-29 18:11 +0000,10/29/13,0,231,0,0,0,0,0,0,0,0,0,0,13:11,Tuesday,117,,,,X,X,,,,,2,FALSE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,1,,,,X,0.98189259,0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3.93E+17,https://twitter.com/Learnmetrics/status/393361656572825600,Can We Reverse the Wrong Course on Data and Accountability? | EdTech Times http://t.co/R4uGH7jHKa,2013-10-24 13:01 +0000,10/24/13,0,228,0,0,0,0,0,0,0,0,0,0,8:01,Thursday,74,,,X,X,,,X,,EdTech Times,0,FALSE,FALSE,FALSE,FALSE,,,FALSE,TRUE,FALSE,TRUE,0,,,,X,0.98364492,0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3.93E+17,https://twitter.com/Learnmetrics/status/393034318001762304,Why Good Teachers Quit http://t.co/LpvvcSyspJ,2013-10-23 15:20 +0000,10/23/13,0,227,0,0,0,0,0,0,0,0,0,0,10:20,Wednesday,22,,,,X,,X,,,,0,FALSE,FALSE,FALSE,FALSE,,,,TRUE,FALSE,FALSE,0,,,,X,0.98422903,0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3.92E+17,https://twitter.com/Learnmetrics/status/392302100077903872,Technology Will Not Replace Teachers | Jeff Dunn via @huffingtonpost http://t.co/RtdpjMwX4d,2013-10-21 14:51 +0000,10/21/13,0,227,0,0,0,0,0,0,0,0,0,0,9:51,Monday,68,X,,,X,,,X,,Huffington Post,0,FALSE,FALSE,FALSE,FALSE,,,,TRUE,FALSE,FALSE,1,X,,,X,0.98422903,0,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
